EventName,EventDate,Quantity,Price,EventDateNo
Lady Bird,"Dec 21, 2017 5:00:00 PM",39,308.25,16
Lady Bird,"Dec 21, 2017 7:30:00 PM",67,606.75,17
Lady Macbeth,"Aug 11, 2017 5:00:00 PM",19,147.0,1
Lady Macbeth,"Aug 11, 2017 7:30:00 PM",42,362.0,2
Lady Macbeth,"Aug 12, 2017 5:00:00 PM",29,231.0,3
Lady Macbeth,"Aug 12, 2017 7:30:00 PM",38,327.0,4
Lady Macbeth,"Aug 13, 2017 2:30:00 PM",24,178.5,5
Lady Macbeth,"Aug 13, 2017 5:00:00 PM",25,198.75,6
Lady Macbeth,"Aug 14, 2017 4:30:00 PM",17,131.25,7
Lady Macbeth,"Aug 15, 2017 5:00:00 PM",20,154.5,8
Lady Macbeth,"Aug 15, 2017 7:30:00 PM",12,102.0,9
Lady Macbeth,"Aug 16, 2017 7:30:00 PM",16,149.5,10
Lady Macbeth,"Aug 17, 2017 5:00:00 PM",13,102.0,11
Lady Macbeth,"Aug 17, 2017 7:30:00 PM",19,164.0,12
Lady Macbeth,"Aug 19, 2017 11:30:00 AM",21,164.25,13
Lady Macbeth,"Aug 20, 2017 11:30:00 AM",6,45.0,14
Landline,"Aug 11, 2017 10:00:00 PM",15,144.75,1
Landline,"Aug 12, 2017 10:00:00 PM",18,168.0,2
Landline,"Aug 16, 2017 5:00:00 PM",10,79.5,3
Landline,"Aug 17, 2017 10:00:00 PM",10,84.75,4
Landline,"Aug 17, 2017 2:30:00 PM",7,54.0,5
Late Night,"Jul 1, 2019 5:00:00 PM",10,83.0,1
Late Night,"Jul 2, 2019 7:30:00 PM",23,206.0,2
Late Night,"Jul 3, 2019 5:00:00 PM",19,160.5,3
Late Night,"Jul 4, 2019 7:30:00 PM",15,84.75,4
Late Night,"Jun 28, 2019 7:00:00 PM",30,264.5,5
Late Night,"Jun 29, 2019 7:00:00 PM",40,327.0,6
Late Night,"Jun 30, 2019 12:00:00 PM",14,113.5,7
Late Night,"Jun 30, 2019 2:30:00 PM",15,123.75,8
Lean on Pete,"May 10, 2018 5:00:00 PM",10,81.5,1
Lean on Pete,"May 10, 2018 7:30:00 PM",11,96.5,2
Lean on Pete,"May 11, 2018 7:30:00 PM",27,254.75,3
Lean on Pete,"May 12, 2018 2:30:00 PM",18,138.25,4
Lean on Pete,"May 12, 2018 5:00:00 PM",25,207.5,5
Lean on Pete,"May 12, 2018 7:30:00 PM",34,315.5,6
Lean on Pete,"May 13, 2018 2:30:00 PM",22,182.0,7
Lean on Pete,"May 13, 2018 5:00:00 PM",16,126.0,8
Lean on Pete,"May 13, 2018 7:30:00 PM",10,84.5,9
Lean on Pete,"May 14, 2018 5:00:00 PM",4,32.0,10
Lean on Pete,"May 14, 2018 7:30:00 PM",5,48.25,11
Lean on Pete,"May 15, 2018 5:00:00 PM",1,8.0,12
Lean on Pete,"May 15, 2018 7:30:00 PM",15,143.25,13
Lean on Pete,"May 16, 2018 5:00:00 PM",5,42.25,14
Lean on Pete,"May 16, 2018 7:30:00 PM",14,130.25,15
Lean on Pete,"May 17, 2018 5:00:00 PM",18,152.25,16
Lean on Pete,"May 4, 2018 5:00:00 PM",25,203.75,17
Lean on Pete,"May 4, 2018 7:30:00 PM",45,402.5,18
Lean on Pete,"May 5, 2018 2:30:00 PM",16,131.0,19
Lean on Pete,"May 5, 2018 5:00:00 PM",29,241.75,20
Lean on Pete,"May 5, 2018 7:30:00 PM",37,328.5,21
Lean on Pete,"May 6, 2018 2:30:00 PM",53,435.25,22
Lean on Pete,"May 6, 2018 5:00:00 PM",25,211.25,23
Lean on Pete,"May 6, 2018 7:30:00 PM",12,111.75,24
Lean on Pete,"May 7, 2018 5:00:00 PM",15,123.0,25
Lean on Pete,"May 7, 2018 7:30:00 PM",12,108.25,26
Lean on Pete,"May 8, 2018 4:45:00 PM",26,214.0,27
Lean on Pete,"May 9, 2018 5:00:00 PM",18,151.5,28
Lean on Pete,"May 9, 2018 7:30:00 PM",17,153.0,29
Leaning Into the Wind: Andy Goldsworthy,"Apr 10, 2018 7:30:00 PM",25,234.5,1
Leaning Into the Wind: Andy Goldsworthy,"Apr 11, 2018 5:00:00 PM",13,109.5,2
Leaning Into the Wind: Andy Goldsworthy,"Apr 12, 2018 5:00:00 PM",17,117.25,3
Leaning Into the Wind: Andy Goldsworthy,"Apr 6, 2018 5:00:00 PM",13,109.25,4
Leaning Into the Wind: Andy Goldsworthy,"Apr 7, 2018 2:30:00 PM",20,170.5,5
Leaning Into the Wind: Andy Goldsworthy,"Apr 8, 2018 7:30:00 PM",14,120.0,6
Leaning Into the Wind: Andy Goldsworthy,"Apr 9, 2018 5:00:00 PM",19,141.5,7
Lemon,"Aug 25, 2017 10:00:00 PM",7,55.5,1
Lemon,"Aug 26, 2017 10:00:00 PM",6,54.0,2
Lemon,"Aug 27, 2017 10:00:00 PM",5,48.75,3
Lemon,"Aug 31, 2017 10:00:00 PM",4,27.5,4
Let the Corpses Tan,"Sep 28, 2018 9:30:00 PM",7,40.0,1
Let the Corpses Tan,"Sep 29, 2018 9:30:00 PM",12,96.0,2
"Life, Animated","Aug 12, 2016 7:30:00 PM",39,344.0,1
"Life, Animated","Aug 13, 2016 7:30:00 PM",45,386.75,2
"Life, Animated","Aug 14, 2016 12:30:00 PM",12,96.0,3
"Life, Animated","Aug 14, 2016 7:30:00 PM",29,252.5,4
"Life, Animated","Aug 15, 2016 8:30:00 PM",9,83.0,5
"Life, Animated","Aug 16, 2016 8:30:00 PM",13,116.75,6
"Life, Animated","Aug 17, 2016 7:30:00 PM",19,162.75,7
"Life, Animated","Aug 18, 2016 7:30:00 PM",31,266.25,8
Lion,"Jan 10, 2017 4:30:00 PM",9,53.25,1
Lion,"Jan 10, 2017 7:15:00 PM",15,134.5,2
Lion,"Jan 11, 2017 2:00:00 PM",14,108.0,3
Lion,"Jan 11, 2017 4:30:00 PM",7,45.75,4
Lion,"Jan 11, 2017 7:15:00 PM",11,100.5,5
Lion,"Jan 12, 2017 2:00:00 PM",2,16.5,6
Lion,"Jan 12, 2017 4:30:00 PM",19,145.5,7
Lion,"Jan 12, 2017 7:15:00 PM",20,187.0,8
Lion,"Jan 13, 2017 5:00:00 PM",21,162.75,9
Lion,"Jan 13, 2017 7:30:00 PM",51,468.75,10
Lion,"Jan 14, 2017 2:30:00 PM",19,141.0,11
Lion,"Jan 14, 2017 5:00:00 PM",21,165.75,12
Lion,"Jan 14, 2017 7:30:00 PM",43,368.5,13
Lion,"Jan 15, 2017 2:30:00 PM",24,188.25,14
Lion,"Jan 15, 2017 5:00:00 PM",35,275.25,15
Lion,"Jan 15, 2017 7:30:00 PM",20,190.5,16
Lion,"Jan 16, 2017 4:30:00 PM",17,127.5,17
Lion,"Jan 17, 2017 5:00:00 PM",10,77.25,18
Lion,"Jan 17, 2017 7:30:00 PM",8,58.25,19
Lion,"Jan 18, 2017 5:00:00 PM",23,165.75,20
Lion,"Jan 18, 2017 7:30:00 PM",19,164.0,21
Lion,"Jan 19, 2017 5:00:00 PM",11,84.75,22
Lion,"Jan 19, 2017 7:30:00 PM",32,251.25,23
Lion,"Jan 6, 2017 4:30:00 PM",26,204.75,24
Lion,"Jan 6, 2017 7:15:00 PM",45,380.25,25
Lion,"Jan 7, 2017 2:00:00 PM",31,232.5,26
Lion,"Jan 7, 2017 4:30:00 PM",45,327.25,27
Lion,"Jan 7, 2017 7:15:00 PM",62,560.0,28
Lion,"Jan 8, 2017 12:00:00 PM",14,101.25,29
Lion,"Jan 8, 2017 2:45:00 PM",44,342.75,30
Lion,"Jan 8, 2017 5:30:00 PM",19,145.5,31
Lion,"Jan 8, 2017 8:15:00 PM",2,18.0,32
Lion,"Jan 9, 2017 4:30:00 PM",14,106.5,33
Lion,"Jan 9, 2017 7:15:00 PM",13,112.25,34
Little Men,"Sep 17, 2016 2:30:00 PM",11,88.5,1
Little Men,"Sep 18, 2016 5:00:00 PM",12,88.5,2
Little Men,"Sep 19, 2016 7:00:00 PM",6,48.5,3
Little Men,"Sep 20, 2016 5:00:00 PM",12,94.5,4
Little Men,"Sep 21, 2016 3:00:00 PM",5,38.25,5
Little Men,"Sep 22, 2016 7:30:00 PM",10,72.75,6
Little Woods,"May 30, 2019 7:30:00 PM",15,50.0,1
Liyana,"Aug 3, 2019 11:30:00 AM",32,0.0,1
Liyana,"Aug 4, 2019 11:30:00 AM",36,0.0,2
Lo and Behold: Reveries of the Connected World,"Sep 25, 2016 3:30:00 PM",33,256.75,1
Lo and Behold: Reveries of the Connected World,"Sep 27, 2016 7:30:00 PM",31,280.0,2
Lo and Behold: Reveries of the Connected World,"Sep 28, 2016 7:30:00 PM",25,205.75,3
Lobster,"Jul 11, 2016 10:00:00 PM",42,320.0,1
Lobster,"Jul 12, 2016 10:00:00 PM",34,272.0,2
Logan,"Jun 23, 2017 10:00:00 PM",35,175.0,1
Logan,"Jun 24, 2017 10:00:00 PM",17,85.0,2
Logan,"Jun 28, 2017 10:00:00 PM",41,205.0,3
Logan,"Jun 29, 2017 10:00:00 PM",19,95.0,4
Long Day's Journey Into Night,"May 17, 2019 4:00:00 PM",3,25.5,1
Long Day's Journey Into Night,"May 18, 2019 6:30:00 PM",16,137.5,2
Long Day's Journey Into Night,"May 19, 2019 3:00:00 PM",14,99.0,3
Long Day's Journey Into Night,"May 20, 2019 7:30:00 PM",5,48.25,4
Long Day's Journey Into Night,"May 21, 2019 7:30:00 PM",4,36.5,5
Long Day's Journey Into Night,"May 22, 2019 7:30:00 PM",14,129.0,6
Long Day's Journey Into Night,"May 23, 2019 7:30:00 PM",12,103.75,7
Longing and Belonging: Live Action Short Films,"Jul 15, 2017 11:30:00 AM",34,0.0,1
Longing and Belonging: Live Action Short Films,"Jul 16, 2017 11:30:00 AM",21,0.0,2
Loving,"Dec 1, 2016 2:00:00 PM",16,121.5,1
Loving,"Dec 1, 2016 4:45:00 PM",10,76.5,2
Loving,"Dec 10, 2016 1:45:00 PM",32,245.25,3
Loving,"Dec 10, 2016 4:30:00 PM",16,126.0,4
Loving,"Dec 10, 2016 7:15:00 PM",46,410.0,5
Loving,"Dec 11, 2016 1:45:00 PM",10,79.5,6
Loving,"Dec 11, 2016 4:30:00 PM",17,132.75,7
Loving,"Dec 11, 2016 7:15:00 PM",10,69.5,8
Loving,"Dec 12, 2016 4:00:00 PM",3,24.75,9
Loving,"Dec 13, 2016 4:30:00 PM",10,76.5,10
Loving,"Dec 14, 2016 4:30:00 PM",17,131.25,11
Loving,"Dec 15, 2016 4:30:00 PM",7,54.75,12
Loving,"Dec 15, 2016 7:15:00 PM",25,227.5,13
Loving,"Dec 2, 2016 4:30:00 PM",21,165.0,14
Loving,"Dec 2, 2016 7:15:00 PM",45,410.5,15
Loving,"Dec 3, 2016 1:45:00 PM",35,273.75,16
Loving,"Dec 3, 2016 4:30:00 PM",73,574.5,17
Loving,"Dec 3, 2016 7:15:00 PM",2,15.0,18
Loving,"Dec 3, 2016 7:16:00 PM",58,518.0,19
Loving,"Dec 4, 2016 1:45:00 PM",23,181.5,20
Loving,"Dec 4, 2016 4:30:00 PM",20,156.0,21
Loving,"Dec 4, 2016 7:15:00 PM",10,94.5,22
Loving,"Dec 5, 2016 7:15:00 PM",22,174.75,23
Loving,"Dec 6, 2016 7:15:00 PM",27,238.75,24
Loving,"Dec 7, 2016 4:30:00 PM",14,107.25,25
Loving,"Dec 7, 2016 7:15:00 PM",18,135.75,26
Loving,"Dec 8, 2016 4:30:00 PM",12,91.5,27
Loving,"Dec 8, 2016 7:15:00 PM",33,286.75,28
Loving,"Dec 9, 2016 4:30:00 PM",10,76.5,29
Loving,"Dec 9, 2016 7:15:00 PM",26,218.75,30
Loving,"Nov 23, 2016 2:00:00 PM",36,286.5,31
Loving,"Nov 23, 2016 5:00:00 PM",47,372.5,32
Loving,"Nov 23, 2016 8:00:00 PM",18,164.5,33
Loving,"Nov 24, 2016 2:00:00 PM",27,209.25,34
Loving,"Nov 24, 2016 5:00:00 PM",27,212.25,35
Loving,"Nov 24, 2016 8:00:00 PM",9,83.25,36
Loving,"Nov 25, 2016 4:30:00 PM",94,738.0,37
Loving,"Nov 25, 2016 7:15:00 PM",60,544.0,38
Loving,"Nov 26, 2016 1:45:00 PM",46,348.75,39
Loving,"Nov 26, 2016 4:30:00 PM",45,349.5,40
Loving,"Nov 26, 2016 7:15:00 PM",69,626.5,41
Loving,"Nov 27, 2016 1:45:00 PM",41,327.0,42
Loving,"Nov 27, 2016 4:30:00 PM",53,398.25,43
Loving,"Nov 27, 2016 7:15:00 PM",16,134.25,44
Loving,"Nov 28, 2016 4:15:00 PM",18,131.25,45
Loving,"Nov 28, 2016 7:00:00 PM",25,218.0,46
Loving,"Nov 29, 2016 6:30:00 PM",104,895.5,47
Loving,"Nov 30, 2016 4:30:00 PM",23,179.25,48
Loving,"Nov 30, 2016 7:15:00 PM",33,288.0,49
Loving Vincent,"Nov 1, 2017 5:00:00 PM",28,212.25,1
Loving Vincent,"Nov 1, 2017 7:15:00 PM",59,528.5,2
Loving Vincent,"Nov 11, 2017 11:45:00 AM",76,586.25,3
Loving Vincent,"Nov 12, 2017 11:45:00 AM",86,667.0,4
Loving Vincent,"Nov 15, 2017 10:00:00 PM",54,461.25,5
Loving Vincent,"Nov 17, 2017 4:45:00 PM",33,259.5,6
Loving Vincent,"Nov 18, 2017 2:30:00 PM",40,297.0,7
Loving Vincent,"Nov 18, 2017 4:45:00 PM",38,299.25,8
Loving Vincent,"Nov 19, 2017 12:30:00 PM",15,116.0,9
Loving Vincent,"Nov 19, 2017 2:45:00 PM",39,290.25,10
Loving Vincent,"Nov 2, 2017 5:00:00 PM",49,380.25,11
Loving Vincent,"Nov 2, 2017 7:15:00 PM",56,487.75,12
Loving Vincent,"Nov 20, 2017 5:00:00 PM",25,196.5,13
Loving Vincent,"Nov 21, 2017 5:00:00 PM",29,222.5,14
Loving Vincent,"Nov 22, 2017 4:45:00 PM",36,282.75,15
Loving Vincent,"Nov 23, 2017 2:30:00 PM",22,174.0,16
Loving Vincent,"Nov 23, 2017 4:45:00 PM",25,192.0,17
Loving Vincent,"Nov 3, 2017 5:00:00 PM",22,174.0,18
Loving Vincent,"Nov 3, 2017 7:15:00 PM",67,603.5,19
Loving Vincent,"Nov 4, 2017 2:45:00 PM",64,501.0,20
Loving Vincent,"Nov 4, 2017 5:00:00 PM",67,518.5,21
Loving Vincent,"Nov 4, 2017 7:15:00 PM",71,630.25,22
Loving Vincent,"Nov 5, 2017 2:45:00 PM",58,458.5,23
Loving Vincent,"Nov 5, 2017 5:00:00 PM",62,477.25,24
Loving Vincent,"Nov 5, 2017 7:15:00 PM",23,189.25,25
Loving Vincent,"Nov 6, 2017 4:45:00 PM",31,212.0,26
Loving Vincent,"Nov 7, 2017 4:45:00 PM",47,350.0,27
Loving Vincent,"Nov 8, 2017 4:45:00 PM",40,310.5,28
Loving Vincent,"Nov 9, 2017 5:00:00 PM",34,266.25,29
Loving Vincent,"Nov 9, 2017 7:15:00 PM",80,724.5,30
Loving Vincent,"Oct 27, 2017 5:30:00 PM",40,311.25,31
Loving Vincent,"Oct 27, 2017 7:45:00 PM",64,543.75,32
Loving Vincent,"Oct 28, 2017 1:00:00 PM",23,177.25,33
Loving Vincent,"Oct 28, 2017 3:15:00 PM",59,457.25,34
Loving Vincent,"Oct 28, 2017 5:30:00 PM",38,301.5,35
Loving Vincent,"Oct 28, 2017 7:45:00 PM",66,596.25,36
Loving Vincent,"Oct 29, 2017 1:00:00 PM",43,332.0,37
Loving Vincent,"Oct 29, 2017 3:30:00 PM",93,733.75,38
Loving Vincent,"Oct 30, 2017 5:00:00 PM",30,232.5,39
Loving Vincent,"Oct 30, 2017 7:15:00 PM",63,536.0,40
Loving Vincent,"Oct 31, 2017 5:00:00 PM",26,202.5,41
Loving Vincent,"Oct 31, 2017 7:15:00 PM",40,352.75,42
Luce,"Aug 30, 2019 4:30:00 PM",6,49.5,1
Luce,"Aug 31, 2019 4:30:00 PM",17,137.0,2
L’Atalante,"Jan 22, 2019 7:30:00 PM",28,213.5,1
Mad Max: Fury Road,"Dec 16, 2016 10:00:00 PM",51,255.0,1
Mad Max: Fury Road,"Dec 21, 2016 10:00:00 PM",15,75.0,2
Mad Max: Fury Road,"Dec 22, 2016 10:00:00 PM",15,75.0,3
Made In Cuba: Short Film Program,"Sep 23, 2017 1:45:00 PM",18,165.0,1
Made In Cuba: Short Film Program,"Sep 24, 2017 1:45:00 PM",24,205.0,2
Made In Cuba: Short Film Program,"Sep 25, 2017 5:15:00 PM",19,161.0,3
Madeline's Madeline,"Sep 14, 2018 4:45:00 PM",1,0.0,1
Madeline's Madeline,"Sep 16, 2018 7:15:00 PM",11,86.75,2
Madeline's Madeline,"Sep 18, 2018 4:45:00 PM",7,51.0,3
Maiden,"Aug 23, 2019 7:30:00 PM",20,169.5,1
Maiden,"Aug 24, 2019 2:30:00 PM",13,108.5,2
Maiden,"Aug 24, 2019 7:30:00 PM",35,320.5,3
Maiden,"Aug 25, 2019 5:00:00 PM",23,193.0,4
Maiden,"Aug 26, 2019 7:30:00 PM",27,162.0,5
Maiden,"Aug 27, 2019 5:00:00 PM",15,104.0,6
Maiden,"Aug 29, 2019 7:30:00 PM",26,235.75,7
Manchester by the Sea,"Dec 16, 2016 4:00:00 PM",28,192.0,1
Manchester by the Sea,"Dec 16, 2016 7:00:00 PM",66,594.25,2
Manchester by the Sea,"Dec 17, 2016 1:30:00 PM",24,189.0,3
Manchester by the Sea,"Dec 17, 2016 4:30:00 PM",45,358.5,4
Manchester by the Sea,"Dec 17, 2016 7:30:00 PM",38,331.5,5
Manchester by the Sea,"Dec 18, 2016 1:30:00 PM",37,288.75,6
Manchester by the Sea,"Dec 18, 2016 4:30:00 PM",40,309.75,7
Manchester by the Sea,"Dec 19, 2016 4:00:00 PM",20,153.75,8
Manchester by the Sea,"Dec 19, 2016 7:00:00 PM",14,126.75,9
Manchester by the Sea,"Dec 20, 2016 4:00:00 PM",14,90.75,10
Manchester by the Sea,"Dec 20, 2016 7:00:00 PM",36,324.0,11
Manchester by the Sea,"Dec 21, 2016 4:00:00 PM",25,193.5,12
Manchester by the Sea,"Dec 21, 2016 7:00:00 PM",35,275.25,13
Manchester by the Sea,"Dec 22, 2016 4:00:00 PM",33,259.5,14
Manchester by the Sea,"Dec 22, 2016 7:00:00 PM",40,341.75,15
Manchester by the Sea,"Dec 23, 2016 4:00:00 PM",71,555.0,16
Manchester by the Sea,"Dec 23, 2016 7:00:00 PM",16,127.75,17
Manchester by the Sea,"Dec 24, 2016 2:00:00 PM",49,384.5,18
Manchester by the Sea,"Dec 24, 2016 5:00:00 PM",18,123.75,19
Manchester by the Sea,"Dec 24, 2016 8:00:00 PM",16,137.0,20
Manchester by the Sea,"Dec 25, 2016 2:00:00 PM",38,290.25,21
Manchester by the Sea,"Dec 25, 2016 5:00:00 PM",26,207.0,22
Manchester by the Sea,"Dec 25, 2016 8:00:00 PM",24,214.75,23
Manchester by the Sea,"Dec 26, 2016 6:30:00 PM",46,404.25,24
Manchester by the Sea,"Dec 27, 2016 6:30:00 PM",45,386.25,25
Manchester by the Sea,"Dec 28, 2016 4:00:00 PM",38,300.0,26
Manchester by the Sea,"Dec 28, 2016 7:00:00 PM",50,424.25,27
Manchester by the Sea,"Dec 29, 2016 4:00:00 PM",38,297.0,28
Manchester by the Sea,"Dec 29, 2016 7:00:00 PM",51,454.0,29
Manchester by the Sea,"Dec 30, 2016 6:30:00 PM",41,371.0,30
Manchester by the Sea,"Dec 31, 2016 2:30:00 PM",62,466.5,31
Manchester by the Sea,"Dec 31, 2016 8:00:00 PM",32,288.5,32
Manchester by the Sea,"Jan 1, 2017 2:30:00 PM",22,171.75,33
Manchester by the Sea,"Jan 1, 2017 8:00:00 PM",37,345.25,34
Manchester by the Sea,"Jan 2, 2017 6:30:00 PM",21,173.5,35
Manchester by the Sea,"Jan 3, 2017 6:30:00 PM",25,214.25,36
Manchester by the Sea,"Jan 4, 2017 6:30:00 PM",7,65.0,37
Manchester by the Sea,"Jan 5, 2017 6:30:00 PM",31,276.25,38
Mandy,"Oct 13, 2018 12:00:00 PM",27,231.75,1
Mandy,"Oct 14, 2018 12:00:00 PM",25,215.75,2
Mandy,"Oct 2, 2018 10:00:00 PM",60,456.0,3
Mandy,"Oct 4, 2018 10:00:00 PM",67,536.0,4
Maria by Callas,"Jan 10, 2019 4:30:00 PM",23,181.25,1
Maria by Callas,"Jan 4, 2019 4:30:00 PM",10,82.25,2
Maria by Callas,"Jan 5, 2019 2:00:00 PM",27,221.25,3
Maria by Callas,"Jan 6, 2019 5:00:00 PM",29,230.5,4
Maria by Callas,"Jan 7, 2019 7:30:00 PM",15,120.0,5
Maria by Callas,"Jan 9, 2019 5:00:00 PM",14,90.25,6
Marjorie Prime,"Sep 10, 2017 3:30:00 PM",19,138.0,1
Marjorie Prime,"Sep 10, 2017 8:30:00 PM",5,41.75,2
Marjorie Prime,"Sep 11, 2017 4:30:00 PM",11,82.5,3
Marjorie Prime,"Sep 12, 2017 4:30:00 PM",6,37.5,4
Marjorie Prime,"Sep 12, 2017 7:00:00 PM",11,102.25,5
Marjorie Prime,"Sep 13, 2017 7:30:00 PM",29,257.75,6
Marjorie Prime,"Sep 14, 2017 4:30:00 PM",12,90.75,7
Marjorie Prime,"Sep 14, 2017 7:00:00 PM",10,84.25,8
Marjorie Prime,"Sep 8, 2017 4:30:00 PM",13,99.0,9
Marjorie Prime,"Sep 8, 2017 7:00:00 PM",31,265.75,10
Marjorie Prime,"Sep 9, 2017 4:30:00 PM",41,308.0,11
Marlina the Murderer in Four Acts,"Sep 14, 2018 9:30:00 PM",17,112.0,1
Marlina the Murderer in Four Acts,"Sep 15, 2018 9:30:00 PM",8,64.0,2
Marlina the Murderer in Four Acts,"Sep 16, 2018 12:00:00 PM",2,16.75,3
Marlina the Murderer in Four Acts,"Sep 19, 2018 7:15:00 PM",15,127.0,4
Mary Magdalene,"May 10, 2019 4:30:00 PM",12,100.5,1
Mary Magdalene,"May 11, 2019 7:00:00 PM",32,272.0,2
Mary Magdalene,"May 12, 2019 4:30:00 PM",22,167.5,3
Mary Magdalene,"May 14, 2019 7:30:00 PM",14,127.75,4
Mary Magdalene,"May 15, 2019 7:30:00 PM",31,278.75,5
Mary Magdalene,"May 16, 2019 4:30:00 PM",9,72.75,6
Mary Queen of Scots,"Dec 21, 2018 5:00:00 PM",13,107.0,1
Mary Queen of Scots,"Dec 21, 2018 7:30:00 PM",50,444.5,2
Mary Queen of Scots,"Dec 22, 2018 2:30:00 PM",41,324.75,3
Mary Queen of Scots,"Dec 22, 2018 5:00:00 PM",39,286.75,4
Mary Queen of Scots,"Dec 22, 2018 7:30:00 PM",22,196.75,5
Mary Queen of Scots,"Dec 23, 2018 2:30:00 PM",39,325.0,6
Mary Queen of Scots,"Dec 23, 2018 5:00:00 PM",15,126.0,7
Mary Queen of Scots,"Dec 23, 2018 7:30:00 PM",20,187.0,8
Mary Queen of Scots,"Dec 24, 2018 1:30:00 PM",16,131.75,9
Mary Queen of Scots,"Dec 24, 2018 4:00:00 PM",12,103.5,10
Mary Queen of Scots,"Dec 25, 2018 5:00:00 PM",35,286.75,11
Mary Queen of Scots,"Dec 25, 2018 7:30:00 PM",12,103.25,12
Mary Queen of Scots,"Dec 26, 2018 5:00:00 PM",37,306.5,13
Mary Queen of Scots,"Dec 26, 2018 7:30:00 PM",21,194.75,14
Mary Queen of Scots,"Dec 27, 2018 5:00:00 PM",32,267.25,15
Mary Queen of Scots,"Dec 27, 2018 7:30:00 PM",28,266.0,16
Mary Queen of Scots,"Dec 28, 2018 4:30:00 PM",17,145.0,17
Mary Queen of Scots,"Dec 28, 2018 7:00:00 PM",32,254.5,18
Mary Queen of Scots,"Dec 29, 2018 2:00:00 PM",9,59.0,19
Mary Queen of Scots,"Dec 29, 2018 4:30:00 PM",19,155.75,20
Mary Queen of Scots,"Dec 29, 2018 7:00:00 PM",24,215.5,21
Mary Queen of Scots,"Dec 30, 2018 2:30:00 PM",28,234.5,22
Mary Queen of Scots,"Dec 30, 2018 5:00:00 PM",13,107.0,23
Mary Queen of Scots,"Dec 30, 2018 7:30:00 PM",36,341.0,24
Mary Queen of Scots,"Dec 31, 2018 5:00:00 PM",15,126.75,25
Mary Queen of Scots,"Dec 31, 2018 7:30:00 PM",11,97.75,26
Mary Queen of Scots,"Jan 1, 2019 2:30:00 PM",21,174.75,27
Mary Queen of Scots,"Jan 1, 2019 5:00:00 PM",17,124.5,28
Mary Queen of Scots,"Jan 2, 2019 5:00:00 PM",11,90.25,29
Mary Queen of Scots,"Jan 2, 2019 7:30:00 PM",24,213.25,30
Mary Queen of Scots,"Jan 3, 2019 4:30:00 PM",16,132.5,31
Mary Queen of Scots,"Jan 3, 2019 7:00:00 PM",16,139.5,32
Mary and the Witch's Flower,"Jan 26, 2018 10:00:00 PM",121,1079.75,1
Mary and the Witch's Flower,"Jan 27, 2018 10:00:00 PM",123,1119.75,2
Mary and the Witch's Flower,"Jan 27, 2018 11:30:00 AM",77,588.25,3
Mary and the Witch's Flower,"Jan 28, 2018 11:30:00 AM",86,660.75,4
Mary and the Witch's Flower,"Jan 30, 2018 7:15:00 PM",113,985.0,5
Mass Incarceration: An Animated Series,"Feb 12, 2019 7:00:00 PM",1,0.0,1
Maximum Overdrive,"Apr 19, 2019 9:30:00 PM",12,80.0,1
Maximum Overdrive,"Apr 20, 2019 9:30:00 PM",30,232.0,2
McKellen: Playing the Part,"Jul 24, 2018 7:30:00 PM",41,160.0,1
McQueen,"Oct 15, 2018 7:30:00 PM",9,30.0,1
Meeting Gorbachev,"Jun 1, 2019 5:00:00 PM",32,249.0,1
Meeting Gorbachev,"Jun 2, 2019 12:00:00 PM",9,42.25,2
Meeting Gorbachev,"Jun 2, 2019 7:30:00 PM",16,145.0,3
Meeting Gorbachev,"Jun 3, 2019 7:30:00 PM",8,60.0,4
Meeting Gorbachev,"Jun 4, 2019 7:30:00 PM",17,135.5,5
Meeting Gorbachev,"May 31, 2019 5:00:00 PM",34,224.25,6
Meeting the Man: James Baldwin in Paris / Ornette: Made in America,"Mar 13, 2019 7:30:00 PM",12,40.0,1
Menashe,"Aug 25, 2017 4:00:00 PM",13,98.25,1
Menashe,"Aug 25, 2017 6:00:00 PM",12,103.0,2
Menashe,"Aug 25, 2017 8:00:00 PM",12,112.0,3
Menashe,"Aug 26, 2017 2:00:00 PM",11,87.0,4
Menashe,"Aug 26, 2017 4:00:00 PM",9,69.75,5
Menashe,"Aug 26, 2017 6:00:00 PM",18,155.5,6
Menashe,"Aug 26, 2017 8:00:00 PM",19,174.75,7
Menashe,"Aug 27, 2017 2:00:00 PM",9,69.75,8
Menashe,"Aug 27, 2017 4:00:00 PM",6,45.75,9
Menashe,"Aug 27, 2017 6:00:00 PM",2,16.5,10
Menashe,"Aug 27, 2017 8:00:00 PM",6,53.25,11
Menashe,"Aug 28, 2017 5:30:00 PM",2,15.75,12
Menashe,"Aug 28, 2017 7:30:00 PM",23,186.5,13
Menashe,"Aug 29, 2017 5:30:00 PM",11,87.75,14
Menashe,"Aug 30, 2017 4:00:00 PM",4,30.0,15
Menashe,"Aug 30, 2017 6:00:00 PM",9,79.25,16
Menashe,"Aug 30, 2017 8:00:00 PM",4,35.75,17
Menashe,"Aug 31, 2017 4:00:00 PM",5,37.5,18
Menashe,"Aug 31, 2017 6:00:00 PM",7,56.0,19
Menashe,"Aug 31, 2017 8:00:00 PM",17,132.5,20
Menashe,"Sep 2, 2017 2:30:00 PM",18,136.5,21
Menashe,"Sep 3, 2017 1:30:00 PM",16,127.5,22
